BveTs Vehicle Performance Table 2.00:UTF-8
#乗車率250%,1N,2N,3N,4N,5N
0,88.2787970002855,348.000622778109,384.636323533228,421.265018034616,457.893712536005
5,88.2787970002855,348.000622778109,384.636323533228,421.265018034616,457.893712536005
6,73.5656641669046,348.000622778109,384.636323533228,421.265018034616,457.893712536005
8,55.1742481251784,348.000622778109,384.636323533228,421.265018034616,457.893712536005
10,44.1393985001428,348.000622778109,384.636323533228,421.265018034616,457.893712536005
12,36.7828320834523,348.000622778109,384.636323533228,421.265018034616,457.893712536005
14,31.5281417858162,348.000622778109,384.636323533228,421.265018034616,457.893712536005
15,29.4262656667618,348.000622778109,384.636323533228,421.265018034616,457.893712536005
16,27.5871240625892,348.000622778109,384.636323533228,421.265018034616,457.893712536005
18,24.5218880556349,348.000622778109,384.636323533228,421.265018034616,457.893712536005
19,23.2312623684962,348.000622778109,384.636323533228,421.265018034616,457.893712536005
20,22.0696992500714,330.600591639204,384.636323533228,421.265018034616,457.893712536005
22,20.0633629546103,300.545992399276,384.636323533228,421.265018034616,457.893712536005
24,18.3914160417261,275.50049303267,384.636323533228,421.265018034616,457.893712536005
26,16.9766917308241,254.308147414772,384.636323533228,421.265018034616,457.893712536005
28,15.7640708929081,236.143279742288,384.636323533228,421.265018034616,457.893712536005
30,14.7131328333809,220.400394426136,384.636323533228,421.265018034616,457.893712536005
32,13.7935620312946,206.625369774502,384.636323533228,421.265018034616,457.893712536005
34,12.9821760294538,194.470936258355,384.636323533228,421.265018034616,457.893712536005
36,12.2609440278174,183.666995355113,384.636323533228,421.265018034616,457.893712536005
38,11.6156311842481,174.000311389055,384.636323533228,421.265018034616,457.893712536005
40,11.0348496250357,165.300295819602,365.404507356567,421.265018034616,457.893712536005
42,10.5093805952721,157.428853161526,348.00429272054,421.265018034616,457.893712536005
44,10.0316814773052,150.272996199638,332.185915778697,421.265018034616,457.893712536005
46,9.59552141307451,143.739387669219,317.743049875275,421.265018034616,457.893712536005
48,9.19570802086307,137.750246516335,304.503756130472,421.265018034616,457.893712536005
50,8.82787970002855,132.240236655681,292.323605885253,421.265018034616,457.893712536005
52,8.48834586541207,127.154073707386,281.080390274282,421.265018034616,457.893712536005
54,8.17396268521162,122.444663570075,270.670005449309,421.265018034616,457.893712536005
56,7.88203544645406,118.071639871144,261.003219540405,421.265018034616,457.893712536005
58,7.61024112071427,114.000204013519,252.00310852177,421.265018034616,457.893712536005
59,7.48125398307504,112.067997165832,247.731869394282,421.265018034616,457.893712536005
60,7.35656641669046,110.200197213068,243.603004904378,421.265018034616,450.262150660404
62,7.11925782260367,106.645352141679,235.744843455849,421.265018034616,435.73756515523
64,6.8967810156473,103.312684887251,228.377817097854,408.100486221034,422.120766244129
66,6.68778765153678,100.181997466425,221.457277185798,395.733804820397,409.329227873095
68,6.49108801472687,97.2354681291775,214.943827856804,384.094575266856,397.290132935651
70,6.30562835716325,94.4573118969153,208.802575632324,373.120444544946,385.938986280347
72,6.13047201390871,91.8334976775565,203.002504086981,362.755987752031,375.21845888367
74,5.96478358110037,89.3515112538388,197.515949922468,352.951771866841,365.077419454382
76,5.80781559212404,87.0001556945273,192.318161766614,343.663567344029,355.470118942424
78,5.65889724360804,84.7693824715907,187.386926849521,334.851681001874,346.355500508003
80,5.51742481251784,82.6501479098009,182.702253678283,326.480388976828,337.696612995303
82,5.38285347562716,80.6342906437082,178.246101149545,318.51745266032,329.46011023932
84,5.25469029763604,78.7144265807628,174.00214636027,310.933703787455,321.615821900289
86,5.13248819769102,76.883858520745,169.955584817008,303.702687420305,314.136384181677
88,5.01584073865258,75.136498099819,166.092957889348,296.800353615298,306.996920904821
90,4.90437761112697,73.4667981420453,162.402003269585,290.204790201624,300.174767106936
92,4.79776070653726,71.8696938346095,158.871524937638,283.895990414633,293.649228691568
